"Small Unit Installation Postcode","number_of_installations","total_output_kw","postcode","longitude","latitude","state"
"4569",500,2422.022,"4569",152.822844,-26.334574,"QLD"
"4570",12929,73938.199,"4570",152.616943,-26.153831,"QLD"
"4571",252,1421.315,"4571",152.931885,-26.219743,"QLD"
"4572",526,3347.288,"4572",153.101997,-26.671589,"QLD"
"4573",6595,39003.342,"4573",153.068303,-26.516942,"QLD"
"4574",411,2708.488,"4574",152.761131,-26.630369,"QLD"
"4575",6574,36326.775,"4575",153.119478,-26.742043,"QLD"
"4580",2374,10895.475,"4580",152.928987,-25.891004,"QLD"
"4581",554,3246.828,"4581",153.097862,-25.990771,"QLD"
"4600",274,1473.102,"4600",152.221081,-26.055099,"QLD"
"4601",233,1288.87,"4601",152.012412,-26.145002,"QLD"
"4605",754,4891.247,"4605",151.870256,-26.112408,"QLD"
"4606",577,2855.54,"4606",151.823079,-26.26117,"QLD"
"4608",225,1323.868,"4608",151.741338,-26.35256,"QLD"
"4610",2929,16756.905,"4610",151.522575,-26.576904,"QLD"
"4611",32,232.418,"4611",151.776012,-26.176717,"QLD"
"4612",64,287.175,"4612",151.589811,-26.004636,"QLD"
"4613",185,1204.85,"4613",151.338904,-26.279772,"QLD"
"4614",351,1719.015,"4614",151.964673,-26.848329,"QLD"
"4615",1875,8996.072,"4615",152.010432,-26.659559,"QLD"
"4620",98,501.24,"4620",152.280868,-25.557047,"QLD"
"4621",409,2077.789,"4621",152.042802,-25.535828,"QLD"
"4625",601,3819.601,"4625",151.644182,-25.571054,"QLD"
"4626",432,3660.031,"4626",151.105529,-25.765416,"QLD"
"4627",166,1148.275,"4627",150.778657,-25.350178,"QLD"
"4630",416,2491.775,"4630",150.975499,-24.860668,"QLD"
"4650",8262,43975.248,"4650",152.791302,-25.640978,"QLD"
"4655",19148,98552.029,"4655",152.78368,-25.337998,"QLD"
"4659",2012,9889.868,"4659",152.568678,-25.266279,"QLD"
"4660",2672,14494.971,"4660",152.300968,-25.189298,"QLD"
"4662",199,1074.157,"4662",152.59878,-25.347212,"QLD"
"4670",20950,114836.746,"4670",152.297855,-24.88776,"QLD"
"4671",1721,8415.644,"4671",151.78942,-25.07645,"QLD"
"4673",172,876.071,"4673",152.088816,-24.729644,"QLD"
"4674",460,2540.323,"4674",151.872531,-24.688503,"QLD"
"4676",78,330.74,"4676",151.621961,-24.632323,"QLD"
"4677",1225,6888.084,"4677",151.727736,-24.318471,"QLD"
"4678",337,1641.841,"4678",151.634285,-24.146903,"QLD"
"4680",11041,65246.593,"4680",151.917285,-23.446826,"QLD"
"4694",48,261.675,"4694",151.121567,-23.832434,"QLD"
"4695",274,1455.986,"4695",150.965859,-23.807115,"QLD"
"4697",37,214.76,"4697",150.81952,-23.711361,"QLD"
"4699",102,595.162,"4699",150.643168,-23.657893,"QLD"
"4700",2838,17825.588,"4700",150.958111,-23.180174,"QLD"
"4701",8044,44064.833,"4701",150.557538,-23.354937,"QLD"
"4702",5615,33353.668,"4702",150.885772,-23.279639,"QLD"
"4703",5970,32203.777,"4703",150.894331,-23.074563,"QLD"
"4704",28,142.345,"4704",150.381164,-23.135744,"QLD"
"4705",62,470.055,"4705",149.719215,-22.771751,"QLD"
"4706",17,101.14,"4706",149.675382,-22.580866,"QLD"
"4707",44,229.035,"4707",149.235514,-22.515013,"QLD"
"4709",10,187.47,"4709",148.429161,-23.059653,"QLD"
"4710",1086,5670.15,"4710",150.82635,-23.257223,"QLD"
"4711",489,2451.02,"4711",150.476229,-23.252534,"QLD"
"4712",43,315.335,"4712",149.673726,-23.69521,"QLD"
"4713",14,176.55,"4713",149.430965,-24.114138,"QLD"
"4714",623,3000.424,"4714",150.394906,-23.66268,"QLD"
"4715",1152,7391.418,"4715",150.458694,-24.393618,"QLD"
"4716",158,807.615,"4716",150.806049,-24.483472,"QLD"
"4717",447,3756.102,"4717",148.891333,-23.632816,"QLD"
"4718",418,2932.903,"4718",149.615027,-24.675045,"QLD"
"4719",199,1130.265,"4719",150.213774,-24.999569,"QLD"
"4720",2467,20099.958,"4720",148.187851,-23.68492,"QLD"
"4721",473,3085.763,"4721",147.17431,-22.449259,"QLD"
"4722",332,2381.789,"4722",147.41651,-24.506491,"QLD"
"4723",227,1785.5,"4723",148.2009804,-23.02992213,"QLD"
"4724",93,737.015,"4724",146.840497,-23.642723,"QLD"
"4725",266,1974.201,"4725",145.363533,-23.610575,"QLD"
"4726",65,430.225,"4726",145.486391,-22.536444,"QLD"
"4727",58,330.24,"4727",144.616977,-23.515643,"QLD"
"4728",57,404.255,"4728",146.0994297,-22.77109111,"QLD"
"4730",481,4472.312,"4730",143.402522,-23.790711,"QLD"
"4731",51,295.28,"4731",144.26853,-24.49928,"QLD"
"4732",40,289.7,"4732",144.622118,-22.427636,"QLD"
"4733",29,218.31,"4733",143.503025,-21.771226,"QLD"
"4735",167,1448.675,"4735",141.861769,-22.810583,"QLD"
"4736",19,236.257,"4736",143.103133,-24.936614,"QLD"
"4737",1789,11544.92,"4737",149.178072,-21.43004,"QLD"
"4738",286,1658.002,"4738",149.267446,-21.622237,"QLD"
"4739",84,519.045,"4739",149.395052,-21.930567,"QLD"
"4740",15074,105395.461,"4740",149.059737,-21.33763,"QLD"
"4741",1634,10143.765,"4741",149.271699,-20.808597,"QLD"
"4742",132,996.825,"4742",148.569564,-21.754127,"QLD"
"4743",13,164.79,"4743",147.906986,-21.453727,"QLD"
"4744",526,4684.77,"4744",148.045134,-22.018392,"QLD"
"4745",147,1319.625,"4745",148.259592,-22.497884,"QLD"
"4746",29,422.145,"4746",148.850932,-22.851944,"QLD"
"4750",1207,7544.211,"4750",149.152281,-21.042567,"QLD"
"4751",890,5580.176,"4751",149.040703,-21.221858,"QLD"
"4753",962,6283.4,"4753",148.952546,-21.169015,"QLD"
"4754",483,3571.51,"4754",148.832763,-21.188063,"QLD"
"4756",118,870.935,"4756",148.609682,-21.126329,"QLD"
"4757",67,401.051,"4757",148.50081,-21.054268,"QLD"
"4798",176,1241.282,"4798",148.737792,-20.889915,"QLD"
"4799",382,2323.915,"4799",148.622011,-20.720423,"QLD"
"4800",2911,19531.328,"4800",148.516317,-20.465423,"QLD"
"4802",2143,16871.861,"4802",148.989038,-20.271072,"QLD"
"4803",1,1.48,"4803",148.958824,-20.354067,"QLD"
"4804",431,2894.866,"4804",147.518462,-20.867952,"QLD"
"4805",2328,15906.839,"4805",148.457987,-20.016612,"QLD"
"4806",1086,12607.108,"4806",147.416856,-19.862878,"QLD"
"4807",2737,20043.588,"4807",147.133033,-19.914965,"QLD"
"4808",320,2626.35,"4808",147.304401,-19.510071,"QLD"
"4809",327,2776.062,"4809",147.139821,-19.53085,"QLD"
"4810",3021,22593.065,"4810",146.764659,-19.227783,"QLD"
"4811",2719,16826.295,"4811",146.840325,-19.323109,"QLD"
"4812",3183,20576.28,"4812",146.787716,-19.286635,"QLD"
"4814",9276,58690.359,"4814",146.754745,-19.285821,"QLD"
"4815",5293,28104.626,"4815",146.707586,-19.372329,"QLD"
"4816",2349,14560.162,"4816",146.791529,-19.787858,"QLD"
"4817",7320,42765.299,"4817",146.652307,-19.310498,"QLD"
"4818",7969,52605.115,"4818",146.540275,-19.23794,"QLD"
"4819",688,4239.988,"4819",146.831766,-19.143944,"QLD"
"4820",1703,11030.473,"4820",146.2483755,-20.08221328,"QLD"
"4821",344,2760.907,"4821",144.218437,-20.79424,"QLD"
"4822",163,1556.39,"4822",142.604872,-21.32840736,"QLD"
"4823",137,1268.41,"4823",141.243755,-19.214466,"QLD"
"4824",298,2748.18,"4824",140.652531,-20.777471,"QLD"
"4825",2484,19242.616,"4825",137.432341,-21.017327,"QLD"
"4828",50,509.435,"4828",138.350723,-19.543752,"QLD"
"4829",152,1506.549,"4829",140.22124,-23.329938,"QLD"
"4830",75,1377.513,"4830",138.862024,-17.956336,"QLD"
"4849",388,2726.889,"4849",146.027929,-18.265652,"QLD"
"4850",2239,12678.053,"4850",146.49572,-18.552533,"QLD"
"4852",1022,7434.157,"4852",146.09996,-17.830091,"QLD"
"4854",915,7284.02,"4854",145.842063,-18.020178,"QLD"
"4855",148,897.785,"4855",146.010914,-17.815378,"QLD"
"4856",156,1019.22,"4856",145.924432,-17.741424,"QLD"
"4857",3,11.36,"4857",146.059181,-17.748858,"QLD"
"4858",284,2070.66,"4858",146.078807,-17.622583,"QLD"
"4859",88,503.705,"4859",145.9546,-17.5933,"QLD"
"4860",1570,11772.229,"4860",145.888782,-17.520343,"QLD"
"4861",233,1693.87,"4861",145.872166,-17.352821,"QLD"
"4865",1828,12743.629,"4865",145.782765,-17.095516,"QLD"
"4868",3853,25218.861,"4868",145.729193,-16.993753,"QLD"
"4869",3834,25498.098,"4869",145.730423,-17.025592,"QLD"
"4870",11115,82440.88,"4870",145.742303,-16.923761,"QLD"
"4871",1701,12791.837,"4871",145.994075,-16.934184,"QLD"
"4872",856,7916.68,"4872",145.157257,-18.028128,"QLD"
"4873",1552,9894.691,"4873",145.299094,-16.230854,"QLD"
"4874",23,343.06,"4874",142.267938,-12.533944,"QLD"
"4875",147,1810.831,"4875",143.769211,-9.584901,"QLD"
"4876",35,695.77,"4876",142.465399,-11.33852,"QLD"
"4877",1060,8494.047,"4877",145.467604,-16.535286,"QLD"
"4878",3083,20610.261,"4878",145.711531,-16.839378,"QLD"
"4879",4964,33872.784,"4879",145.666474,-16.789777,"QLD"
"4880",2743,20901.689,"4880",145.2931511,-17.0488028,"QLD"
"4881",889,5704.864,"4881",145.5578365,-16.91252285,"QLD"
"4882",676,4877.945,"4882",145.47284,-17.202517,"QLD"
"4883",1240,8159.438,"4883",145.476659,-17.33327,"QLD"
"4884",509,2839.649,"4884",145.7215575,-17.26633269,"QLD"
"4885",818,5088.664,"4885",145.624143,-17.384187,"QLD"
"4886",135,1096.341,"4886",145.633789,-17.535676,"QLD"
"4887",390,2074.04,"4887",145.386636,-17.384931,"QLD"
"4888",529,3382.951,"4888",145.491052,-17.499336,"QLD"
"4890",111,1299.785,"4890",141.185062,-17.741867,"QLD"
"4891",88,973.855,"4891",140.92883,-17.447378,"QLD"
"4892",66,1364.755,"4892",143.3735,-14.6604,"QLD"
"4895",519,3867.9,"4895",145.7740021,-19.7061005,"QLD"
"5000",1189,14641.772,"5000",138.600746,-34.92849902,"SA"
"5001",13,239.295,"5001",138.600746,-34.92849902,"SA"
"5006",815,5529.669,"5006",138.584497,-34.911523,"SA"
"5007",1253,10035.094,"5007",138.56787,-34.903259,"SA"
"5008",2480,15236.037,"5008",138.559407,-34.887511,"SA"
"5009",1113,8243.863,"5009",138.542493,-34.896906,"SA"
"5010",1237,9985.928,"5010",138.558318,-34.857497,"SA"
"5011",2362,15270.204,"5011",138.5353265,-34.87089128,"SA"
"5012",2031,11837.358,"5012",138.541637,-34.86303,"SA"
"5013",2259,20746.13,"5013",138.553453,-34.841984,"SA"
"5014",2386,14869.128,"5014",138.509247,-34.86475,"SA"
"5015",1251,8235.511,"5015",138.531567,-34.808422,"SA"
"5016",2041,10753.998,"5016",138.493796,-34.824516,"SA"
"5017",1010,5335.58,"5017",138.498128,-34.806494,"SA"
"5018",1538,6973.421,"5018",138.49958,-34.779057,"SA"
"5019",1990,9571.106,"5019",138.477054,-34.847707,"SA"
"5020",745,4004.203,"5020",138.481639,-34.867318,"SA"
"5021",1594,8666.349,"5021",138.492908,-34.86628,"SA"
"5022",3497,19603.145,"5022",138.49264,-34.905461,"SA"
"5023",3008,17071.873,"5023",138.51199,-34.90073,"SA"
"5024",2972,17122.136,"5024",138.506052,-34.948827,"SA"
"5025",1782,10274.942,"5025",138.529573,-34.912384,"SA"
"5031",1713,13891.634,"5031",138.570873,-34.936926,"SA"
"5032",2355,13970.329,"5032",138.544358,-34.935734,"SA"
"5033",1411,9955.793,"5033",138.558451,-34.938858,"SA"
"5034",1898,12068.477,"5034",138.58811,-34.956227,"SA"
"5035",1026,6539.461,"5035",138.575187,-34.952075,"SA"
"5037",1950,11422.161,"5037",138.545826,-34.957399,"SA"
"5038",2882,15650.097,"5038",138.548367,-34.968051,"SA"
"5039",1920,13857.942,"5039",138.570739,-34.976263,"SA"
"5040",543,3229.074,"5040",138.527412,-34.963083,"SA"
"5041",2611,14896.27,"5041",138.594176,-35.00298,"SA"
"5042",2267,13361.236,"5042",138.575023,-35.007341,"SA"
"5043",3694,19403.252,"5043",138.553853,-35.005492,"SA"
"5044",2372,14246.897,"5044",138.516314,-35.001213,"SA"
"5045",2546,15992.619,"5045",138.516973,-34.977122,"SA"
"5046",1769,9264.035,"5046",138.535434,-35.003794,"SA"
"5047",1788,8909.475,"5047",138.546572,-35.030702,"SA"
"5048",3330,17690.579,"5048",138.520459,-35.017416,"SA"
"5049",2475,13163.603,"5049",138.52272,-35.045389,"SA"
"5050",1352,7145.126,"5050",138.601272,-35.026307,"SA"
"5051",3540,20351.773,"5051",138.620405,-35.033769,"SA"
"5052",1413,8421.45,"5052",138.618684,-35.003888,"SA"
"5061",1917,14037.083,"5061",138.60648,-34.957195,"SA"
"5062",3305,21932.179,"5062",138.602387,-35.004063,"SA"
"5063",2071,13936.385,"5063",138.621477,-34.954325,"SA"
"5064",2210,15486.341,"5064",138.649183,-34.963195,"SA"
"5065",2000,12776.176,"5065",138.633974,-34.940362,"SA"
"5066",2663,17755.886,"5066",138.66029,-34.940962,"SA"
"5067",1661,12645.601,"5067",138.630575,-34.919985,"SA"
"5068",2215,14648.588,"5068",138.654999,-34.922605,"SA"
"5069",1657,11778.449,"5069",138.623527,-34.907597,"SA"
"5070",2738,16958.29,"5070",138.642172,-34.900496,"SA"
"5071",3,14.16,"5071",138.623005,-34.922911,"SA"
"5072",2874,18213.91,"5072",138.696113,-34.912078,"SA"
"5073",3267,18917.686,"5073",138.683151,-34.89528,"SA"
"5074",2745,16368.222,"5074",138.669275,-34.884233,"SA"
"5075",2351,12214.719,"5075",138.675254,-34.861332,"SA"
"5076",2081,11433.717,"5076",138.703683,-34.873844,"SA"
"5081",1942,13444.896,"5081",138.617673,-34.891417,"SA"
"5082",2839,17867.545,"5082",138.587083,-34.886018,"SA"
"5083",1407,7969.633,"5083",138.609927,-34.879357,"SA"
"5084",1572,10604.194,"5084",138.581605,-34.864409,"SA"
"5085",5122,26902.611,"5085",138.612959,-34.856239,"SA"
"5086",3796,20814.347,"5086",138.64344,-34.854247,"SA"
"5087",2408,13486.009,"5087",138.637707,-34.876988,"SA"
"5088",826,5448.545,"5088",138.673783,-34.847141,"SA"
"5089",1539,8484.499,"5089",138.724487,-34.851049,"SA"
"5090",1860,8486.281,"5090",138.704628,-34.843346,"SA"
"5091",1774,9187.272,"5091",138.735572,-34.822615,"SA"
"5092",3983,19496.036,"5092",138.680226,-34.821319,"SA"
"5093",2147,9703.306,"5093",138.657974,-34.83977,"SA"
"5094",385,8036.345,"5094",138.581513,-34.802736,"SA"
"5095",4172,25221.835,"5095",138.6199,-34.820685,"SA"
"5096",3354,17425.329,"5096",138.644685,-34.798549,"SA"
"5097",3144,15273.136,"5097",138.707261,-34.819614,"SA"
"5098",3120,14154.238,"5098",138.638946,-34.829603,"SA"
"5106",105,2159.315,"5106",138.629463,-34.793169,"SA"
"5107",4162,21959.208,"5107",138.609874,-34.784447,"SA"
"5108",8375,43177.372,"5108",138.61884,-34.761553,"SA"
"5109",4824,24743.749,"5109",138.663871,-34.771432,"SA"
"5110",2042,16462.427,"5110",138.565037,-34.72213,"SA"
"5111",47,1624.15,"5111",138.62532,-34.709347,"SA"
"5112",3582,19664.621,"5112",138.666615,-34.726229,"SA"
"5113",3246,18215.129,"5113",138.674449,-34.702506,"SA"
"5114",7953,43413.23,"5114",138.754254,-34.718681,"SA"
"5115",2568,15971.284,"5115",138.681702,-34.669486,"SA"
"5116",2661,15066.991,"5116",138.724059,-34.622783,"SA"
"5117",1700,12691.966,"5117",138.636537,-34.641267,"SA"
"5118",5102,30750.545,"5118",138.705675,-34.58378,"SA"
"5120",1141,13007.639,"5120",138.507899,-34.668553,"SA"
"5121",821,6600.75,"5121",138.6507658,-34.68857809,"SA"
"5125",4744,24910.8,"5125",138.738733,-34.773234,"SA"
"5126",1598,8121.134,"5126",138.724953,-34.793414,"SA"
"5127",1847,8671.615,"5127",138.674657,-34.796682,"SA"
"5131",279,1779.137,"5131",138.758111,-34.795292,"SA"
"5132",123,1224.501,"5132",138.75703,-34.857324,"SA"
"5133",115,764.35,"5133",138.776976,-34.810928,"SA"
"5134",111,708.94,"5134",138.760552,-34.891863,"SA"
"5136",136,910.46,"5136",138.735107,-34.921123,"SA"
"5137",158,1471.36,"5137",138.735962,-34.945777,"SA"
"5138",92,832.55,"5138",138.768586,-34.934914,"SA"
"5139",103,1021.005,"5139",138.788705,-34.924843,"SA"
"5140",117,667.066,"5140",138.710203,-34.939245,"SA"
"5141",212,1253.906,"5141",138.722419,-34.957325,"SA"
"5142",169,1339.385,"5142",138.740223,-34.960813,"SA"
"5144",116,837.564,"5144",138.769031,-34.968504,"SA"
"5150",22,237.215,"5150",138.654942,-35.010886,"SA"
"5151",87,615.33,"5151",138.723897,-34.974283,"SA"
"5152",1193,8548.362,"5152",138.703957,-34.998401,"SA"
"5153",1967,14054.58,"5153",138.757945,-35.091002,"SA"
"5154",676,4670.927,"5154",138.73592,-35.023252,"SA"
"5155",832,4813.413,"5155",138.756728,-35.020077,"SA"
"5156",174,977.234,"5156",138.656697,-35.030185,"SA"
"5157",943,6021.208,"5157",138.633118,-35.143492,"SA"
"5158",6322,29504.386,"5158",138.519781,-35.084001,"SA"
"5159",8038,38932.105,"5159",138.603897,-35.061705,"SA"
"5160",345,7538.387,"5160",138.50172,-35.110123,"SA"
"5161",2494,11629.973,"5161",138.515652,-35.096383,"SA"
"5162",8384,39371.332,"5162",138.565224,-35.112119,"SA"
"5163",3610,18079.735,"5163",138.552209,-35.147923,"SA"
"5164",928,4300.161,"5164",138.500365,-35.124824,"SA"
"5165",1024,5390.001,"5165",138.475092,-35.137389,"SA"
"5166",447,1911.697,"5166",138.478636,-35.115305,"SA"
"5167",1501,7161.381,"5167",138.481211,-35.166866,"SA"
"5168",1537,8455.49,"5168",138.49632,-35.149737,"SA"
"5169",5027,27684.25,"5169",138.477958,-35.194211,"SA"
"5170",357,1665.401,"5170",138.478943,-35.237265,"SA"
"5171",2043,13588.529,"5171",138.553437,-35.196481,"SA"
"5172",1375,8215.378,"5172",138.555169,-35.28775,"SA"
"5173",3606,17843.63,"5173",138.470002,-35.290568,"SA"
"5174",901,4707.479,"5174",138.47117,-35.330569,"SA"
"5201",691,4863.469,"5201",138.727179,-35.206107,"SA"
"5202",301,2271.44,"5202",138.505922,-35.386025,"SA"
"5203",461,2812.547,"5203",138.388132,-35.450839,"SA"
"5204",1708,9046.801,"5204",138.324567,-35.572164,"SA"
"5210",608,3718.099,"5210",138.655684,-35.387709,"SA"
"5211",6039,29775.487,"5211",138.627975,-35.566153,"SA"
"5212",957,4194.165,"5212",138.668775,-35.520797,"SA"
"5213",598,2989.5,"5213",138.710195,-35.500615,"SA"
"5214",4099,19613.949,"5214",138.834806,-35.491206,"SA"
"5220",46,222.896,"5220",137.236746,-35.744959,"SA"
"5221",146,709.381,"5221",137.72022,-35.793776,"SA"
"5222",328,1626.274,"5222",137.924659,-35.803421,"SA"
"5223",938,5627.931,"5223",137.541715,-35.811358,"SA"
"5231",346,2227.755,"5231",138.839512,-34.81588636,"SA"
"5232",126,1005.482,"5232",138.815964,-34.855449,"SA"
"5233",419,3471.106,"5233",138.882403,-34.839937,"SA"
"5234",393,2423.602,"5234",138.966075,-34.805141,"SA"
"5235",793,4586.984,"5235",139.084565,-34.705292,"SA"
"5236",89,439.913,"5236",139.051698,-34.829433,"SA"
"5237",112,544.022,"5237",139.191868,-34.823114,"SA"
"5238",1845,10016.12,"5238",139.497207,-34.867709,"SA"
"5240",189,2010.481,"5240",138.815277,-34.906905,"SA"
"5241",657,5131.857,"5241",138.864359,-34.897167,"SA"
"5242",445,3272.287,"5242",138.819125,-34.998416,"SA"
"5243",239,2135.802,"5243",138.828161,-34.96322,"SA"
"5244",1223,8594.061,"5244",138.946384,-34.938664,"SA"
"5245",801,5735.484,"5245",138.791651,-35.020412,"SA"
"5250",962,6737.751,"5250",138.8860811,-35.0417052,"SA"
"5251",5104,35880.919,"5251",138.8734306,-35.13772392,"SA"
"5252",1620,9330.588,"5252",138.947189,-35.035729,"SA"
"5253",4862,29378.358,"5253",139.273641,-35.109083,"SA"
"5254",917,6127.72,"5254",139.475946,-35.097045,"SA"
"5255",3054,18932.038,"5255",138.975861,-35.248539,"SA"
"5256",621,2959.635,"5256",139.0336,-35.492114,"SA"
"5259",449,3239.465,"5259",139.236567,-35.521405,"SA"
"5260",503,2833.997,"5260",139.511686,-35.233606,"SA"
"5261",78,570.157,"5261",139.935161,-35.59601,"SA"
"5262",81,677.729,"5262",140.904543,-36.780524,"SA"
"5263",39,668.806,"5263",140.838441,-37.307042,"SA"
"5264",376,2411.367,"5264",139.275737,-35.669947,"SA"
"5265",96,645.4,"5265",139.743422,-35.718823,"SA"
"5266",171,1129.795,"5266",139.815539,-35.902842,"SA"
"5267",471,3220.765,"5267",140.348707,-36.093534,"SA"
"5268",813,5224.839,"5268",140.788199,-36.189376,"SA"
"5269",50,339.545,"5269",140.601672,-36.404918,"SA"
"5270",156,1001.075,"5270",140.601672,-36.404918,"SA"
"5271",1499,10302.141,"5271",140.496496,-36.792946,"SA"
"5272",154,1029.629,"5272",140.321798,-37.162862,"SA"
"5273",14,62.29,"5273",140.246064,-36.942586,"SA"
"5275",649,3807.169,"5275",139.937126,-36.61323,"SA"
"5276",442,2821.654,"5276",139.917377,-37.214147,"SA"
"5277",552,3937.895,"5277",140.852283,-37.435507,"SA"
"5278",98,598.405,"5278",140.616636,-37.527142,"SA"
"5279",100,585.669,"5279",140.462487,-37.574691,"SA"
"5280",1672,9791.066,"5280",140.260783,-37.449179,"SA"
"5290",3356,21043.783,"5290",140.764545,-37.839841,"SA"
"5291",1868,14400.761,"5291",140.719634,-37.927953,"SA"
"5301",134,791.3,"5301",140.030554,-35.449887,"SA"
"5302",213,1298.195,"5302",140.32532,-35.579513,"SA"
"5303",38,297.68,"5303",140.685318,-35.191375,"SA"
"5304",150,867.705,"5304",140.7825075,-35.05261065,"SA"
"5306",16,81.95,"5306",139.690888,-35.096798,"SA"
"5307",167,924.89,"5307",140.242147,-35.037558,"SA"
"5308",31,162.255,"5308",140.050653,-34.627126,"SA"
"5309",25,133.2,"5309",140.114394,-34.850669,"SA"
"5310",9,55.52,"5310",140.367313,-34.794834,"SA"
"5311",71,349.82,"5311",140.811093,-34.721845,"SA"
"5320",404,2609.17,"5320",139.4416527,-34.01813129,"SA"
"5321",125,854.413,"5321",139.786627,-34.064708,"SA"
"5322",270,1679.406,"5322",139.955939,-34.177881,"SA"
"5330",1030,6616.662,"5330",139.975421,-33.94707,"SA"
"5331",117,842.347,"5331",140.3170402,-34.2200272,"SA"
"5332",143,823.632,"5332",140.28104,-34.251101,"SA"
"5333",1703,11624.077,"5333",140.6202534,-34.35703813,"SA"
"5340",402,2768.912,"5340",140.782026,-34.176844,"SA"
"5341",2081,15658.224,"5341",140.753178,-33.739084,"SA"
"5342",333,2449.003,"5342",140.551874,-34.240296,"SA"
"5343",1259,9580.937,"5343",140.556181,-34.321288,"SA"
"5344",234,1752.23,"5344",140.51443,-34.285345,"SA"
"5345",1020,6419.138,"5345",140.454506,-34.187027,"SA"
"5346",90,581.579,"5346",140.397201,-34.250013,"SA"
"5350",179,1554.715,"5350",138.83423,-34.550897,"SA"
"5351",1750,10053.993,"5351",138.897802,-34.638218,"SA"
"5352",1531,10870.889,"5352",138.9856268,-34.54472249,"SA"
"5353",1161,7290.911,"5353",139.326979,-34.577328,"SA"
"5354",209,1134.837,"5354",139.652642,-34.538013,"SA"
"5355",2329,15585.067,"5355",139.007886,-34.443966,"SA"
"5356",220,1191.291,"5356",139.3720816,-34.39697297,"SA"
"5357",228,1568.315,"5357",139.525937,-34.343393,"SA"
"5360",330,2007.326,"5360",138.897955,-34.446813,"SA"
"5371",425,3167.684,"5371",138.7560699,-34.41538531,"SA"
"5372",715,4535.136,"5372",138.798551,-34.435921,"SA"
"5373",1008,5372.124,"5373",138.930335,-34.303007,"SA"
"5374",427,2815.814,"5374",139.12488,-34.152477,"SA"
"5381",108,601,"5381",139.140266,-33.965473,"SA"
"5400",277,1727.237,"5400",138.7042845,-34.42150567,"SA"
"5401",199,1153.565,"5401",138.659866,-34.29774,"SA"
"5410",79,482.158,"5410",138.768325,-34.366816,"SA"
"5411",87,476.4,"5411",138.772345,-34.256363,"SA"
"5412",359,2014.9,"5412",138.775266,-34.18289,"SA"
"5413",233,1315.775,"5413",138.883459,-34.080278,"SA"
"5414",34,170.382,"5414",138.773663,-33.949431,"SA"
"5415",70,502.14,"5415",138.722876,-33.942677,"SA"
"5416",66,366.339,"5416",138.796125,-33.804669,"SA"
"5417",402,2350.93,"5417",139.8482859,-33.66497478,"SA"
"5418",30,135.58,"5418",139.143828,-33.357329,"SA"
"5419",59,313.4,"5419",138.893337,-33.397741,"SA"
